course_id,course_title,is_paid,price,num_subscribers,num_reviews,num_lectures,level,content_duration,published_timestamp,subject
508570,Step by Step Gif animation in Photoshop,TRUE,20,518,2,17,All Levels,1 hour,2015-06-08T18:40:03Z,Graphic Design
368916,Step by step guide to understand how business perform,TRUE,20,788,3,15,Intermediate Level,38 mins,2014-12-14T03:18:45Z,Business Finance
710420,Step by Step Tabla Course- Indian Drums,TRUE,20,1337,17,21,Beginner Level,1 hour,2016-01-18T18:17:05Z,Musical Instruments
73080,Step-by-step HTML and CSS for Absolute Beginners,TRUE,120,6162,324,43,Beginner Level,4 hours,2013-08-26T19:10:57Z,Web Development
593962,Stock Fundamental Analysis with Excel,TRUE,50,206,13,50,All Levels,10 hours,2015-09-15T21:56:38Z,Business Finance
389108,Stock Market - Swing Trading Strategies for Wall Street,TRUE,50,814,9,5,All Levels,1 hour,2015-01-09T04:22:24Z,Business Finance
696616,Stock Market for Beginners - Complete Starter Toolkit,TRUE,120,577,45,82,Intermediate Level,6.5 hours,2016-03-31T18:22:30Z,Business Finance
98706,Stock Market for Beginners. Learn to trade,TRUE,35,143,15,42,All Levels,3.5 hours,2013-10-03T17:44:22Z,Business Finance
191854,Stock Market Foundations,FALSE,Free,19339,794,9,Beginner Level,2 hours,2014-03-31T21:35:06Z,Business Finance
528784,Stock market Investing Encyclopedia: How to invest in stocks,TRUE,200,3143,11,39,Intermediate Level,3 hours,2015-11-10T22:55:53Z,Business Finance
133536,Stock Market Investing for Beginners,FALSE,Free,50855,2698,15,Beginner Level,1.5 hours,2013-12-25T19:53:34Z,Business Finance
1076920,Stock Market investment: Practical Accounting,TRUE,125,1120,6,43,Beginner Level,3 hours,2017-01-23T17:04:49Z,Business Finance
1045726,Stock Market investment:Non financial fundamental analysis,TRUE,125,1091,4,29,Beginner Level,3 hours,2016-12-20T14:36:59Z,Business Finance
545918,Stock Market Leverage: How to Start Trading Options Wisely,TRUE,95,2153,14,13,Beginner Level,1.5 hours,2015-07-27T18:39:51Z,Business Finance
202290,Stock Market Mastery,TRUE,20,135,2,25,All Levels,7.5 hours,2014-06-08T14:46:02Z,Business Finance
412856,Stock Market Option Trading: How Sell Options For Premium,TRUE,200,1909,8,19,Intermediate Level,2 hours,2015-02-08T20:06:08Z,Business Finance
770486,Stock Market: The Zero Risk Way of Investing,TRUE,25,2046,14,8,Beginner Level,38 mins,2016-03-18T15:51:49Z,Business Finance
466632,Stock Markets: How I Became Rich By Changing How I Trade,TRUE,20,646,6,17,All Levels,1 hour,2015-09-13T18:57:32Z,Business Finance
588764,Stock Options Day Trading Mindset for Success,TRUE,200,2988,21,43,All Levels,4.5 hours,2015-09-29T19:15:24Z,Business Finance
476256,Stock Options Trades Using Interactive Brokers,TRUE,95,1580,26,14,Intermediate Level,1 hour,2015-09-07T20:21:39Z,Business Finance
832410,Stock Technical Analysis with Excel,TRUE,50,156,16,41,All Levels,7 hours,2016-04-28T18:22:49Z,Business Finance
815482,Stock Technical Analysis with Python,TRUE,50,409,35,46,All Levels,8 hours,2016-04-12T00:40:03Z,Business Finance
792216,Stock Technical Analysis with R,TRUE,50,354,32,49,All Levels,7 hours,2016-03-18T20:46:05Z,Business Finance
380206,Stock Trading Essentials for Day Traders,TRUE,100,94,15,9,All Levels,1 hour,2015-01-08T17:40:22Z,Business Finance
165964,Stock Trading Ninja: Complete System For Trading Success,TRUE,155,9445,497,38,All Levels,4.5 hours,2014-02-19T19:04:28Z,Business Finance
507600,Stock Trading Strategies Using a D.A.R.T.,TRUE,20,227,3,5,All Levels,1 hour,2015-05-26T17:15:13Z,Business Finance
528104,Stock Trading Strategies: Profitable Trading in 7 Days.,TRUE,50,80,10,27,All Levels,5.5 hours,2015-06-16T00:09:26Z,Business Finance
581662,Stock Trading with this Strategy,TRUE,50,30,3,6,All Levels,1 hour,2015-08-13T21:52:16Z,Business Finance
544556,Stock Trading: Insider Tips For Determining Market Direction,TRUE,95,104,1,11,All Levels,1 hour,2015-07-07T23:04:36Z,Business Finance
389834,Stock Trading: Ultimate Guide to swing trading stocks,TRUE,200,336,6,13,All Levels,41 mins,2016-10-25T16:11:24Z,Business Finance
538560,Stocks For Beginners - A Guide To Investing,TRUE,20,64,15,14,Beginner Level,1 hour,2015-07-17T19:16:47Z,Business Finance
987682,Stocks: Quick Method to get started Investing,FALSE,Free,718,13,7,Beginner Level,1 hour,2017-05-18T17:37:33Z,Business Finance
1087466,Stop Creditors from Harassing you and Avoid Bankruptcy,TRUE,20,0,0,7,Beginner Level,37 mins,2017-02-02T16:22:37Z,Business Finance
949504,Straddle Options Trading - Profit in Any Market Direction,TRUE,200,837,9,19,All Levels,1 hour,2016-10-03T17:32:40Z,Business Finance
42651,Straddles and Strangles - Volatility moves in any direction,TRUE,60,775,54,11,Expert Level,1.5 hours,2013-03-12T12:30:40Z,Business Finance
115752,Straight From Business School: Create Financial Statements,TRUE,20,31,2,5,Beginner Level,1 hour,2013-11-28T01:07:56Z,Business Finance
944594,Strategy layout and Backtesting,TRUE,200,36,2,24,Expert Level,4 hours,2016-09-21T19:36:22Z,Business Finance
1200374,Strumming from scratch - Rhythm guitar lesson for Beginners,FALSE,Free,530,11,13,Beginner Level,2 hours,2017-05-04T21:57:00Z,Musical Instruments
132950,Strumming the Guitar - 5 Lessons on Strum Patterns,TRUE,20,56,3,10,Beginner Level,38 mins,2013-12-13T01:34:44Z,Musical Instruments
196164,Studying the CFA Program exams (Mandarin language version),FALSE,Free,1168,9,5,All Levels,40 mins,2014-04-09T08:38:41Z,Business Finance
1079370,Sublime Text for Rapid Web Development,TRUE,20,2104,69,14,All Levels,1 hour,2017-01-19T23:07:26Z,Web Development
745832,Succeed at Options Even If You Don't Know Where to Start,TRUE,200,36,1,12,All Levels,1.5 hours,2017-04-17T18:00:13Z,Business Finance
791422,Succeed in Bonds Even if You Don't Know Where to Start,TRUE,200,1113,6,8,All Levels,1 hour,2017-02-03T04:34:07Z,Business Finance
521342,Succeed in Forex Even if You Don't Know Where to Start!,TRUE,200,1806,38,211,Beginner Level,19.5 hours,2015-06-19T22:16:52Z,Business Finance
791574,Succeed in Futures Even if You Don't Know Where to Start,FALSE,Free,3014,19,15,All Levels,1 hour,2017-01-03T05:58:06Z,Business Finance
791436,Succeed in Lotto Even if You Don't Know Where to Start!,TRUE,20,1201,12,18,All Levels,1.5 hours,2017-05-11T22:19:28Z,Business Finance
793084,Succeed in Stocks Even if you Don't Know Where to Start,FALSE,Free,2554,20,10,Beginner Level,1 hour,2017-03-09T04:55:24Z,Business Finance
593460,Successful Day Trading with Fibonacci,TRUE,200,869,135,11,All Levels,2 hours,2015-08-31T19:54:34Z,Business Finance
647442,Successful website creation - everything you need to know,TRUE,150,9384,21,16,All Levels,1.5 hours,2015-10-22T22:54:30Z,Web Development
1261210,Suonare la Chitarra,TRUE,200,1,1,22,All Levels,1 hour,2017-06-21T17:19:26Z,Musical Instruments
301686,"Super Beginner Guitar - start right, start awesome",TRUE,30,594,3,33,Beginner Level,2 hours,2014-11-26T03:57:18Z,Musical Instruments
796486,Super Fast Accounting - the fastest way to do your books,TRUE,25,129,21,8,Beginner Level,34 mins,2016-03-18T17:32:03Z,Business Finance
177614,Super Textos con Photoshop,TRUE,20,0,0,8,Beginner Level,2 hours,2014-03-31T20:31:04Z,Graphic Design
1226008,Superb jQuery Course - Become Certified jQuery Developer,TRUE,95,817,6,32,All Levels,1.5 hours,2017-05-28T23:56:09Z,Web Development
592352,Supercharging Development With Atom Text Editor,TRUE,20,644,42,28,All Levels,1.5 hours,2015-09-02T18:52:18Z,Web Development
207440,Super-Curso de Guitarra Práctico Para Principiantes,TRUE,85,228,26,215,Beginner Level,10.5 hours,2014-06-30T12:29:38Z,Musical Instruments
1023668,Supreme NodeJS Course - For Beginners,TRUE,200,1080,37,76,All Levels,3.5 hours,2016-11-29T19:03:48Z,Web Development
1165016,Surface Pattern Design : Create Scandinavian Patterns,TRUE,40,390,6,8,All Levels,42 mins,2017-04-04T15:03:18Z,Graphic Design
56058,Surpassing Your Kickstarter Goals,TRUE,30,124,7,12,All Levels,1 hour,2013-05-24T17:42:25Z,Business Finance
123242,Surviving Introduction to Finance,FALSE,Free,1362,7,13,Beginner Level,3 hours,2014-02-06T03:58:39Z,Business Finance
153230,Swing Low - The 101 Authentic Nashville Piano Style Course,TRUE,20,146,5,15,All Levels,1 hour,2014-01-30T22:43:42Z,Musical Instruments
1182108,Symfony 3: Build a PHP Application with Symfony,TRUE,20,466,11,25,All Levels,2 hours,2017-04-20T16:15:04Z,Web Development
621014,System of Asset Management for Professionals (SAMP),TRUE,50,8,1,8,Expert Level,1 hour,2015-09-25T21:59:24Z,Business Finance
197610,Técnicas Photoshop: Reformar Campo de golf,TRUE,40,2,0,34,All Levels,1.5 hours,2014-05-08T16:34:34Z,Graphic Design
442114,Take Control By Learning The Stock Market Now,TRUE,30,1440,0,21,Beginner Level,1 hour,2015-03-10T01:15:35Z,Business Finance
869312,TAKE NOTE BEGINNER CLARINET!  –  Fun with Fundamental Skills,TRUE,30,137,2,43,Beginner Level,4.5 hours,2016-06-13T15:00:33Z,Musical Instruments
280842,Take Your Career to the Next Level with MBA Finance,TRUE,50,618,10,19,All Levels,2 hours,2015-10-29T23:18:23Z,Business Finance
808292,Take your double bass drum technique to the next level,TRUE,40,584,7,196,Intermediate Level,5.5 hours,2016-05-16T00:27:34Z,Musical Instruments
1078254,Tally ERP Complete Training in Urdu / Hindi,TRUE,30,5,2,51,All Levels,5 hours,2017-02-02T17:03:27Z,Business Finance
188418,Tape Reading: Learn how to read the tape for day trading,TRUE,195,1013,128,32,All Levels,14 hours,2014-03-27T07:14:55Z,Business Finance
1022108,"Tax Accounting: Difficult Topic, Made Easy to Understand",TRUE,200,1033,10,29,All Levels,2 hours,2017-01-11T16:17:20Z,Business Finance
390510,Tax made simple for Limited Company Owners and Contractors,TRUE,50,11,0,57,All Levels,3 hours,2015-02-18T11:50:46Z,Business Finance
724596,Tax Preparation: Learn Fast! Prepare Taxes with Confidence!,TRUE,200,609,32,33,All Levels,2.5 hours,2016-01-12T17:07:39Z,Business Finance
822808,Tax Strategies of the Wealthy,TRUE,195,207,19,11,Beginner Level,1.5 hours,2016-04-29T23:25:42Z,Business Finance
332848,Tax Strategy: Financial Planning for Beginners,TRUE,200,1703,59,25,All Levels,2 hours,2014-11-04T01:37:23Z,Business Finance
640496,Teaching Music : Start teaching an instrument successfully.,TRUE,30,1337,5,18,Beginner Level,1.5 hours,2015-10-16T20:34:11Z,Musical Instruments
42640,Technical Analysis - A practical approach for trade entry,TRUE,60,454,52,15,Expert Level,2 hours,2013-02-24T04:47:36Z,Business Finance
692722,Technical Analysis 101: How to Profit During Market Crashes,TRUE,95,1730,18,53,All Levels,2 hours,2016-01-27T17:38:23Z,Business Finance
316750,Technical Analysis 101: Master the Basics of Trading,TRUE,95,2688,61,50,All Levels,2 hours,2015-05-13T22:54:25Z,Business Finance
507486,Technical Analysis 101: Secrets of Trading Revealed,TRUE,150,912,27,81,All Levels,2.5 hours,2015-07-16T22:29:32Z,Business Finance
294292,Technical Analysis 101: Ten Primary Candlestick Reversals,TRUE,95,1741,85,84,All Levels,7 hours,2014-10-05T16:09:30Z,Business Finance
576906,"Technical Analysis Primer for trading Stocks, Bonds & Forex",TRUE,50,397,4,36,Beginner Level,3 hours,2015-11-23T19:16:33Z,Business Finance
474150,Technical Analysis tools for Stocks and Options trading,TRUE,40,3555,89,11,All Levels,1.5 hours,2015-04-12T18:31:07Z,Business Finance
986034,Technical Analysis Using Elliott Wave Theory,TRUE,60,217,7,16,All Levels,1 hour,2016-11-01T19:30:11Z,Business Finance
824034,Technical Analysis: Understanding Price Action,TRUE,45,39,6,37,All Levels,3 hours,2016-08-26T22:57:33Z,Business Finance
625670,Technical Charting,TRUE,20,4,1,6,Intermediate Level,1 hour,2015-11-02T20:23:54Z,Business Finance
363058,Technical Trading and Investing Made Easy,TRUE,40,217,7,27,Intermediate Level,1.5 hours,2014-12-24T22:46:08Z,Business Finance
46010,TechniTrader Leading Hybrid Indicator Trading,TRUE,20,4117,54,5,Intermediate Level,1 hour,2013-04-04T21:36:10Z,Business Finance
1057040,Teeter-Totter Accounting,TRUE,90,0,0,12,Beginner Level,1 hour,2017-02-08T22:15:56Z,Business Finance
222062,Tenor Banjo,TRUE,40,70,6,18,Intermediate Level,1 hour,2015-06-17T21:41:42Z,Musical Instruments
198660,Tenor Banjo for Absolute Beginners,FALSE,Free,3167,161,34,Beginner Level,37 mins,2014-07-19T10:32:00Z,Musical Instruments
809968,Tenor Saxophone Lessons For Beginners,TRUE,95,45,5,43,Beginner Level,3 hours,2016-04-04T18:44:36Z,Musical Instruments
600486,Teoria Basica del Arte. Como Pintar Ilustraciones Digitales,TRUE,20,5104,437,26,Beginner Level,1 hour,2015-09-08T17:29:12Z,Graphic Design
1153876,"Term Loan Appraisal for bankers, credit analysts",TRUE,20,11,2,28,Beginner Level,6.5 hours,2017-04-03T16:53:57Z,Business Finance
1271684,Test your Knowledge in Banking Credit Analysis Process,TRUE,30,17,0,0,All Levels,24 questions,2017-06-30T10:45:11Z,Business Finance
1259560,Test your knowledge in Basics of Accounting,TRUE,30,1000,11,0,Beginner Level,218 questions,2017-06-20T05:56:52Z,Business Finance
1270254,Test your Knowledge in Cost Accounting,TRUE,30,999,3,0,All Levels,18 questions,2017-06-27T10:43:44Z,Business Finance
1259396,Test your knowledge in Financial Management,TRUE,30,20,0,0,All Levels,82 questions,2017-06-21T05:05:10Z,Business Finance
475214,Text based Logo Design for Business Using Adobe Photoshop,TRUE,20,4208,25,19,All Levels,1 hour,2015-08-03T22:10:33Z,Graphic Design
1177670,Texturing For Designers - Bring Life to Design With Textures,TRUE,60,201,0,12,All Levels,1 hour,2017-04-18T00:47:52Z,Graphic Design
589900,The 7 Day Guitar Method,TRUE,20,213,4,11,All Levels,2.5 hours,2015-10-26T19:19:34Z,Musical Instruments
880564,The 7 fundamentals to Successful Cashflow Management,TRUE,25,7,0,12,All Levels,1 hour,2016-07-11T17:22:40Z,Business Finance
606494,The 80/20 Beginner Guitar Course,TRUE,50,1269,27,51,Beginner Level,3 hours,2016-04-28T18:21:33Z,Musical Instruments
807934,The 80/20 Guitar: Write Music and Play Guitar in 30 Days,FALSE,Free,2610,28,24,All Levels,3.5 hours,2016-04-20T15:48:09Z,Musical Instruments
998872,The Actuarial Profession: Basic Sciences and Principles,TRUE,25,1531,6,7,Beginner Level,35 mins,2016-11-20T20:47:37Z,Business Finance
614472,The Advanced Forex Course for Smart Traders,FALSE,Free,8236,144,25,All Levels,5 hours,2015-10-09T16:46:49Z,Business Finance
511838,The Advanced Web Developer Course,TRUE,100,6890,99,90,Intermediate Level,10.5 hours,2015-06-03T18:21:21Z,Web Development
1225674,The Advantages of ETF Options and Index Options Trading,TRUE,60,52,3,9,Intermediate Level,1 hour,2017-05-23T21:04:42Z,Business Finance
1072248,The All-In-One Web Development Course,TRUE,85,538,13,113,All Levels,18.5 hours,2017-04-27T21:06:16Z,Web Development
983418,The Allman Brothers Guitar Roots And Techniques,TRUE,75,2692,29,14,Intermediate Level,1.5 hours,2016-10-29T21:58:01Z,Musical Instruments
1122792,The Almost Perfect Options Trading Strategy System - Unique,TRUE,200,1793,18,15,All Levels,1 hour,2017-03-03T21:43:05Z,Business Finance
86558,The Art Of Financial Valuation With Certificate,TRUE,20,3372,12,12,All Levels,2 hours,2013-09-29T23:52:54Z,Business Finance
1165588,The Art of Icon Design: Create Custom Flat Icon Designs,TRUE,90,778,2,24,All Levels,1.5 hours,2017-04-04T15:04:21Z,Graphic Design
1133764,The Art of Logo Design : Everything You Need to Know,TRUE,20,0,0,18,All Levels,1 hour,2017-03-09T16:11:36Z,Graphic Design
297930,The art of piano improvisation,TRUE,20,83,4,9,All Levels,40 mins,2014-09-19T06:03:03Z,Musical Instruments
838320,The Art of the Blues Shuffle - A Guitarist's Guide,TRUE,20,8,0,11,Intermediate Level,1.5 hours,2016-06-26T16:57:13Z,Musical Instruments
42642,The Basics Of Volume Analysis,TRUE,60,611,57,13,All Levels,1.5 hours,2013-02-24T13:23:14Z,Business Finance
716828,The Beginner's Guide to the Futures and Options Trading,FALSE,Free,6185,138,20,All Levels,3 hours,2016-01-18T19:47:54Z,Business Finance
353224,The Best Beginner Guitar Course Ever,TRUE,50,1976,252,16,Beginner Level,1 hour,2014-11-25T16:20:58Z,Musical Instruments
702278,The Big Volatility Short: The Best Trade On Wall Street!,TRUE,200,224,35,16,All Levels,1.5 hours,2016-04-25T16:25:53Z,Business Finance
689868,The Binary Institute -  Binary Options Trading Course,TRUE,200,103,25,12,All Levels,2.5 hours,2015-12-14T18:27:08Z,Business Finance
1194426,The Binary Institute - Introductory Course in Binary Options,FALSE,Free,1121,12,6,All Levels,1 hour,2017-04-27T23:49:48Z,Business Finance
551968,The Blueprint for Successful Stock Trading,TRUE,120,2697,331,15,All Levels,1 hour,2015-08-13T18:58:05Z,Business Finance
912996,The Bubble Course - Create Complete Web Apps without Coding,TRUE,30,3960,220,47,Beginner Level,4.5 hours,2016-07-24T18:04:32Z,Web Development
856526,The Build a SAAS App with Flask Course,TRUE,40,2244,365,168,All Levels,10 hours,2016-06-02T19:32:03Z,Web Development
400130,The Business Graphic Design with Photoshop & Illustrator,TRUE,200,6039,128,111,All Levels,17 hours,2015-02-25T10:17:52Z,Graphic Design
1232282,The Cash Flow Statement - An Introduction,TRUE,50,0,0,10,Beginner Level,1.5 hours,2017-06-28T16:05:51Z,Business Finance
1034080,The Circle of Fifths for Guitarists,TRUE,50,1018,2,5,Intermediate Level,1.5 hours,2016-12-15T21:57:42Z,Musical Instruments
1275872,The Complete Adobe Spark Course,TRUE,150,0,0,29,All Levels,2 hours,2017-07-03T17:39:57Z,Graphic Design
806922,The Complete ASP.NET MVC 5 Course,TRUE,190,20652,6357,138,All Levels,7.5 hours,2016-05-16T17:04:54Z,Web Development
380970,The Complete Bitcoin Course: Get .001 Bitcoin In Your Wallet,TRUE,45,8797,449,80,All Levels,6.5 hours,2015-01-09T03:55:15Z,Business Finance
642410,The Complete Bootstrap Masterclass Course - Build 4 Projects,TRUE,195,24978,540,67,All Levels,7 hours,2015-10-27T20:27:11Z,Web Development
1199928,The Complete Canva Course,TRUE,200,68,11,48,All Levels,4.5 hours,2017-05-10T17:12:51Z,Graphic Design
564966,The Complete Chart Pattern Trading Course: A Proven Approach,TRUE,200,2666,115,52,All Levels,4 hours,2015-08-10T21:07:35Z,Business Finance
1000574,The Complete Developers Guide to MongoDB,TRUE,150,10945,1286,129,All Levels,13.5 hours,2016-11-15T01:25:44Z,Web Development
921474,The Complete DevOps Engineer Course 2.0 - Java & Kubernetes,TRUE,195,5335,105,117,All Levels,14 hours,2016-08-06T20:53:04Z,Web Development
916902,The Complete E-Commerce Web Developer Course 5.0,TRUE,195,3209,58,96,All Levels,12.5 hours,2016-09-13T16:12:58Z,Web Development
904462,The Complete Elixir and Phoenix Bootcamp,TRUE,50,5279,1375,123,All Levels,14.5 hours,2016-10-27T22:44:29Z,Web Development
859742,The Complete Ethereum Course: Get .01 Ether In Your Wallet,TRUE,45,2507,333,40,All Levels,2 hours,2016-05-30T18:53:46Z,Business Finance
938560,The Complete Ethical Hacking Course 2.0: Python & Kali Linux,TRUE,195,7827,268,66,All Levels,11 hours,2016-09-26T15:08:29Z,Web Development
978576,The Complete Figure Drawing Course HD,TRUE,50,1323,136,225,Beginner Level,78.5 hours,2016-10-11T21:40:06Z,Graphic Design
648826,The Complete Financial Analyst Course 2017,TRUE,195,24481,2347,174,All Levels,10 hours,2016-01-21T01:38:48Z,Business Finance
429952,The Complete Financial Model Builder Course-Build 7 Models,TRUE,75,214,20,88,All Levels,9 hours,2015-03-19T19:00:23Z,Business Finance
1030976,The Complete Financial Statement Analysis Course,TRUE,150,912,12,37,Beginner Level,3 hours,2017-01-11T02:52:19Z,Business Finance
20185,The Complete Forex Trader,TRUE,25,1634,142,46,All Levels,7 hours,2012-10-01T09:46:23Z,Business Finance
905850,The Complete front end web developer Bootcamp - 14 projects,TRUE,200,900,129,126,All Levels,18.5 hours,2016-08-12T00:30:51Z,Web Development
933394,The Complete Guide to Forex Trading,TRUE,20,1329,12,33,All Levels,5 hours,2017-02-05T16:14:41Z,Business Finance
739090,The Complete Guide to JavaScript Development,TRUE,110,3590,36,104,All Levels,14 hours,2016-01-25T04:46:37Z,Web Development
843854,The Complete Guide to Professional Trading with Elliott Wave,TRUE,115,228,49,43,All Levels,4.5 hours,2016-05-11T16:40:05Z,Business Finance
903140,The Complete hapiJS Course - Go From Beginner To Advanced!,TRUE,195,1697,64,54,All Levels,6 hours,2016-07-13T15:30:53Z,Web Development
977470,The Complete HMTL5 Course - Go From Beginner To Advanced!,TRUE,95,2430,15,36,All Levels,2 hours,2016-10-13T21:24:51Z,Web Development
556248,The Complete HTML & CSS Course - From Novice To Professional,TRUE,195,57422,874,84,All Levels,7.5 hours,2015-07-27T16:57:52Z,Web Development
1252318,The Complete HTML and CSS Course For Beginners,TRUE,85,733,104,50,All Levels,3 hours,2017-06-20T16:05:46Z,Web Development
559512,The Complete HTML5 & CSS3 Course Build Professional Websites,TRUE,195,10518,129,57,All Levels,4.5 hours,2015-08-11T21:47:20Z,Web Development
936504,The Complete HTML5 and CSS3 Course,TRUE,40,1548,30,126,All Levels,15 hours,2016-08-23T16:44:47Z,Web Development
650222,The Complete HTML5 and CSS3 Course - with 8 Websites Design,TRUE,30,1551,42,78,All Levels,7.5 hours,2015-12-07T19:32:22Z,Web Development
683394,The complete HTML5 course,TRUE,20,3461,11,23,Beginner Level,1.5 hours,2015-12-02T18:47:34Z,Web Development
722274,The Complete Investing Guide: How to Beat Wall Street,TRUE,50,13,3,25,All Levels,5.5 hours,2016-06-14T19:11:45Z,Business Finance
965832,The Complete Investment Banking Course 2017,TRUE,195,8575,809,110,All Levels,5.5 hours,2016-10-10T16:16:26Z,Business Finance
882128,The Complete JavaScript Bootcamp,TRUE,195,1839,91,47,All Levels,5 hours,2016-06-20T16:56:06Z,Web Development
695656,The Complete JavaScript Course For Web Development Beginners,TRUE,195,31499,450,46,All Levels,4 hours,2015-12-29T17:20:32Z,Web Development
851712,The Complete JavaScript Course: Build a Real-World Project,TRUE,195,27801,4340,113,All Levels,17.5 hours,2016-10-14T22:52:23Z,Web Development
687466,The complete JavaScript developer: MEAN stack zero-to-hero,TRUE,75,4820,983,53,All Levels,11.5 hours,2015-12-16T00:07:00Z,Web Development
1270392,"The Complete JavaScript, HTML and CSS Tutorial For Beginners",TRUE,35,244,44,21,Beginner Level,3 hours,2017-06-29T16:13:18Z,Web Development
877124,The Complete jQuery Course - From Beginner to Professional!,TRUE,200,6420,134,188,All Levels,22.5 hours,2016-06-20T22:59:31Z,Web Development
812588,The Complete jQuery Course: From Beginner To Advanced!,TRUE,195,6636,302,50,All Levels,6 hours,2016-05-26T19:10:29Z,Web Development
1257502,The Complete Litecoin Crypto Currency Bootcamp,TRUE,20,7,3,24,All Levels,1 hour,2017-06-28T23:51:45Z,Business Finance
1092632,The Complete Motion Graphic Course,TRUE,65,50,6,115,All Levels,9.5 hours,2017-02-01T23:42:53Z,Graphic Design
1107524,The Complete NodeJS Course: Build a Full Business Rating App,TRUE,195,17784,260,61,All Levels,12.5 hours,2017-02-13T17:18:59Z,Web Development
1017568,The Complete PHP Bootcamp Course With Video Sharing Project,TRUE,195,9831,56,74,Beginner Level,14.5 hours,2017-03-21T23:50:38Z,Web Development
652438,The Complete PHP CodeIgniter Course: Beginner To Advanced,TRUE,195,17895,212,30,All Levels,4 hours,2015-12-29T20:19:39Z,Web Development
1171966,The Complete PHP MySQL Professional Course with 5 Projects,TRUE,200,16158,159,125,All Levels,19.5 hours,2017-06-07T05:58:36Z,Web Development
953152,The Complete Piano & Music Theory Beginners Course,TRUE,50,10435,665,23,All Levels,1.5 hours,2016-09-15T22:49:21Z,Musical Instruments
574974,The Complete Piano Course - Master The Piano,TRUE,95,4982,276,240,All Levels,23 hours,2015-08-20T21:25:34Z,Musical Instruments
723510,The Complete Position Trading Course: Position Trading Stock,TRUE,45,1311,36,5,All Levels,1 hour,2016-01-15T18:10:47Z,Business Finance
519442,The Complete Ruby on Rails Developer Course,TRUE,195,33677,3809,283,All Levels,31.5 hours,2015-10-23T20:29:25Z,Web Development
746014,The Complete Sass & SCSS Course: From Beginner to Advanced,TRUE,195,12021,660,41,All Levels,4 hours,2016-02-24T16:48:27Z,Web Development
1246208,The Complete Short Course on Ethereum,TRUE,200,1041,12,28,All Levels,1.5 hours,2017-06-11T19:02:03Z,Business Finance
980114,The Complete TypeScript Programming Guide for Web Developers,TRUE,40,236,31,35,Intermediate Level,4 hours,2016-10-12T17:02:13Z,Web Development
502772,The Complete Value Investing Course: A Proven Approach,TRUE,200,2146,212,49,All Levels,4.5 hours,2015-06-16T22:43:07Z,Business Finance
489114,The Complete Video Production Guide - Learn Top Video Tools,TRUE,195,121,9,77,All Levels,7.5 hours,2015-05-25T23:21:06Z,Graphic Design
390866,The Complete Web Developer Bootcamp - Beginner to Expert,TRUE,190,14103,1548,197,All Levels,21.5 hours,2015-01-19T00:23:15Z,Web Development
459922,The Complete Web Developer Course - Build 20 Websites,TRUE,20,2650,61,304,All Levels,15.5 hours,2015-03-26T22:11:15Z,Web Development
764164,The Complete Web Developer Course 2.0,TRUE,200,114512,22412,304,All Levels,30.5 hours,2016-03-08T22:28:36Z,Web Development
674608,The Complete Web Developer Masterclass: Beginner To Advanced,TRUE,195,37141,1813,316,All Levels,51 hours,2016-05-18T00:16:26Z,Web Development
1112844,The Complete Web Developer Masterclass: Beginner To Advanced,TRUE,20,1030,11,30,All Levels,2.5 hours,2017-05-12T14:45:01Z,Web Development
548278,The Complete Web Development Course -  Build 15 Projects,TRUE,200,7501,1213,384,All Levels,76.5 hours,2015-11-09T22:01:02Z,Web Development
910838,The Complete Web Development Tutorial Using React and Redux,TRUE,40,796,43,29,Intermediate Level,4 hours,2016-07-25T17:16:45Z,Web Development
575880,The Complete Wordpress Course - Build Your Own Website Today,TRUE,195,9421,73,36,All Levels,3.5 hours,2015-08-25T00:03:06Z,Web Development
896858,The Complete WordPress Development & Customization Course,TRUE,100,1611,165,157,Expert Level,12.5 hours,2016-11-07T17:17:16Z,Web Development
50528,The Complete Wordpress Plugin Development Course - 8 Plugins,TRUE,200,1215,58,33,All Levels,2.5 hours,2013-05-29T15:09:48Z,Web Development
1211160,The Complete Wordpress Theme Development Guide,TRUE,25,1011,2,19,Beginner Level,2 hours,2017-05-19T05:52:32Z,Web Development
520116,The Complete WordPress Website Business Course,TRUE,150,13439,1981,89,All Levels,20.5 hours,2016-11-01T23:50:51Z,Web Development
788796,The Cost of Capital: The Key To Attract Venture Capitalists,TRUE,50,635,4,6,All Levels,41 mins,2016-03-22T20:47:21Z,Business Finance
45941,The CSS and CSS3 Crash Course,TRUE,150,2051,99,76,All Levels,13 hours,2013-03-15T16:13:42Z,Web Development
715476,The Cuckoo Strategy to get European Funding,TRUE,160,0,0,6,All Levels,1 hour,2016-01-06T02:38:23Z,Business Finance
282050,The Day Trader: Learn to Trade The Stock Market and Forex,TRUE,20,768,23,54,All Levels,10.5 hours,2014-08-21T17:18:12Z,Business Finance
1106490,The Design Theory Blitz,TRUE,35,142,35,9,Beginner Level,42 mins,2017-04-05T22:44:22Z,Graphic Design
641868,The Docker for DevOps course: From development to production,TRUE,25,8234,1111,110,All Levels,7.5 hours,2015-11-13T17:30:34Z,Web Development
1146368,The Easy Beginner Drum Course,TRUE,25,21,4,12,Beginner Level,30 mins,2017-03-21T18:31:45Z,Musical Instruments
